date,message,retweets
2019-05-15 14:58:47,$spx tweet headline market...',0
2019-05-15 14:58:39,$ES_F at the top of the channel.  $SPX https://t.co/WDqCdQRpSs',0
2019-05-15 14:58:19,This was worth a few $SPX points...\n\nTrump administration to delay auto tariffs by up to six months: Sources @CNBC  https://t.co/IDEHRERXZi',0
2019-05-15 14:57:53,"b""entire month stocks didn't have a back to back win?\n  but last month a .15% pullback was out of the question lol  $SPX""",0
2019-05-15 14:56:51,$DBX breaking through the MA.. massive June 23C I\xe2\x80\x99m holding a ton at .8 $SPX $SPY $VIX $QQQ $AAPL $FB $UNH $XLV\xe2\x80\xa6 https://t.co/P6oBqw66kx',0
2019-05-15 14:56:47,$ES_F $SPX $SPY channel top https://t.co/6OGD2gB5Z9',0
2019-05-15 14:55:51,"Push 2847, pull 2830, bounce, pull plan low at 2815.75, and where are we now?\n\n2847.00 \xe2\x9c\x94\xef\xb8\x8f #ES_F $SPX $SPY https://t.co/16hOOS7Vej'",0
2019-05-15 14:55:40,Market profile structure for #NQ_F today .. #ES_F #SPX #MarketProfile https://t.co/70fEsQ3ClU',0
2019-05-15 14:55:33,RUT vs SPY for your analysis. $RUT $SPY $SPX $IWM https://t.co/d5qETfjZVC',1
2019-05-15 14:54:18,$SPX makes ground quicker than Financials $FAS $FAZ\n\nin this pic of both today. https://t.co/m0GFmqXfS7',0
2019-05-15 14:54:06,100 SPX Point Guarantee!! Morning Notes--Black Hole Looming!! - #SPX chart https://t.co/T0wF2fpcRS',1
2019-05-15 14:54:04,"$SPX $SPY coming up on 2850-2855 resistance again. Failed there yesterday, see if it can get through today. https://t.co/iBNG1Ghdnj'",0
2019-05-15 14:54:00,Key to success?  -----------------&gt; consistency \n\nhttps://t.co/UPSH3eYiZf\n\n#DayTrading #OIL #FUTURES #CL_F #CL\xe2\x80\xa6 https://t.co/0Mzmc6V2Uo',0
2019-05-15 14:54:00,"b""Bannon: 'No Chance' Trump Will Back Down On China Trade War - https://t.co/hRttaz2spA\n\n$SPY $SPX $ES_F $QQQ $NQ_F\xe2\x80\xa6 https://t.co/k2IePPq86p""",0
2019-05-15 14:53:50,SL hit 2843. Done trading for today. Cant leave fate of my depo in hands of the Tariff Man. $spx',0
2019-05-15 14:53:29,Morning Market News Digest And Comments\nhttps://t.co/neU3uIyg58\n\n$indu $spx $compq $rut $BABA $m $xlnx $tlry $ac,0
2019-05-15 14:52:44,followed plan nicely #spx https://t.co/1FmERM7ycZ',1
2019-05-15 14:52:29,#spx #Futures  5/15/2019 10:51AM \n\nPossible target for this move 2865\n\nThen #Bedlam #sellers https://t.co/HFsBM7mJ3t',1
2019-05-15 14:52:21,#SPX openings have been bought on Tuesday and probably today too\xf0\x9f\x91\x8d\xf0\x9f\x98\x83 https://t.co/NAs6I11bjQ',0
2019-05-15 14:52:14,New highs every couple minutes on $SPX.  The destruction of permabears is real.  So many caught offside in the past\xe2\x80\xa6 https://t.co/ek21q6elHX',1
2019-05-15 14:51:54,"Sometimes you wonder if this is a game that Trump and Xi are playing to personally short stocks, and then cover. Pu\xe2\x80\xa6 https://t.co/2qLz2P5nPT'",4
2019-05-15 14:51:54,$Amzn is playing out exactly to our plan from last night.  \n\n$SPX $NFLX $GOOGL $AMZN',0
2019-05-15 14:51:52,spx plan i had in my interview with @ForexStopHunter https://t.co/YLuKTDSULG',2
2019-05-15 14:51:17,"Long crude, RTN, short dated SPX puts? https://t.co/7QltLLmC55'",0
2019-05-15 14:50:57,We sold $uvxy at 42 into the down leg this morning. Were in some internal meeting so delayed post. Our quant model\xe2\x80\xa6 https://t.co/A9wHcOlLCZ',1
2019-05-15 14:50:38,So far SPX has had a 4.5% correction on a closing day basis from an ATH on 4/29 until the 5/13 close.  Since 1928 i\xe2\x80\xa6 https://t.co/grRwzQobVl',0
2019-05-15 14:50:37,Option Theta burn in progress. $SPX.  I wonder if they are reloading/selling short  the 2850 calls again now here a\xe2\x80\xa6 https://t.co/qThj6TEgYj',0
2019-05-15 14:50:15,an Alzheimer Client always feels as if he is at work cos the flow of NO information is turning around in his brain\xe2\x80\xa6 https://t.co/hnsWeGcv2N',0
2019-05-15 14:49:48,"b""FANGs out in full force today. It's gonna be that type of day in $NQ_F, you know what I mean. $ES_F $YM_F $SPY $SPX\xe2\x80\xa6 https://t.co/b4ZuIXtPm4""",0
2019-05-15 14:49:35,"so far... none of the OI got hit\n$SPX\n2843.16 day high so far &amp; ""go short"" lol\nok... gather 2860+ will be in the ""s\xe2\x80\xa6 https://t.co/MLnFRqUWrK'",0
2019-05-15 14:49:09,why was 2828 so important since Friday? \n\nI told U about it days before it hit + bounced up\n\nhow did shylo smell it\xe2\x80\xa6 https://t.co/zyktkZN717',2
2019-05-15 14:47:50,"b""@patrol_pancake Let's see if it can bust back above 2850. $SPX""",0
2019-05-15 14:47:49,$SPY $SPX closing our final 2840c contract 1.75-8.10. Not bad for 30 min trade. All in all ($525 risk on 3 contract\xe2\x80\xa6 https://t.co/br3pIHsgjX',0
2019-05-15 14:47:24,So who else was short before the trade news? This guy was and it hurt a little lol $SPX $SPY #ES_F',0
2019-05-15 14:47:20,"There will no ""Auto tariffs"" in near future so it makes sense NQ #NDX is up &gt;&gt;&gt; than $SPX \xf0\x9f\xa4\xa3'",0
2019-05-15 14:47:03,SPX and INDU: Next Downside Targets Captured https://t.co/fyviojLz17 https://t.co/c5vMCiPUJ8',0
2019-05-15 14:46:32,The direction today so far is pretty obvious for the $SPX - only one trade in the $SPY this morning.',0
2019-05-15 14:46:20,"Data vs. ""Trump said"" (or even better ""Trump is said to have said""). Works every time. Sigh. $SPX $DAX'",0
2019-05-15 14:45:51,"b""S&amp;P's wave 2 rally playing out perfectly so far off wave 1 bottom at 2801. Wave a of A peak at 2853 yes, now wave b\xe2\x80\xa6 https://t.co/1A0uuVKIAO""",4
2019-05-15 14:45:48,"b""No new lows after London selloff + breaking yesterday RTH high + $VX_F May-June inversion back to contango... I'd b\xe2\x80\xa6 https://t.co/mBPVdtnsOs""",0
2019-05-15 14:44:54,#TradeAlert \n\nThese are 4.5 now locking some gains.\n..........................\nBuy $NFLX 350 CALL  at 3.8\n\n$SPX\xe2\x80\xa6 https://t.co/2KQAPWLlU,0
2019-05-15 14:43:21,Should have held my $SPX 2840 C longer......',0
2019-05-15 14:42:57,May 15/2019 Algo Prediction: Current $SPX LOD of 2815.08 should hold. Not a trading recommendation.',0
2019-05-15 14:42:51,"#Gold and $SPX have had an inverse correlation the last week, it\xe2\x80\x99s not surprising that some upside in $SPX is putti\xe2\x80\xa6 https://t.co/ANy2Reyfgs'",0
2019-05-15 14:42:33,\xf0\x9f\x9a\xa8 $TSTS Get some \xf0\x9f\x98\x89 CEO FINALLY ACTIVE! Be on WATCH for news/filings. Should be able to crack $.001 This time. New p\xe2\x80\xa6 https://t.co/mOLqXuPCm9',3
2019-05-15 14:42:14,115 points and less than 4% from the all time highs.\n\n  $SPX\n\nTrump will take care of you. \xf0\x9f\x98\x80\xf0\x9f\xa4\xa3',0
2019-05-15 14:41:53,"@alphamakerchris @vxx46 Checking, $SPX +1.00 on the day, with a 50 bps drawdown. \n\nRock solid analysis'",0
2019-05-15 14:41:48,NASDAQ and Tech were the tell. Market now leans much more bullish. Might change this afternoon. Need to see the clo\xe2\x80\xa6 https://t.co/ytQ1qrVjM,0
2019-05-15 14:41:19,"lost over $300 on $spx puts on that pop, now only down $95 thanks to $amzn.  done for now but ill check back later'",0
2019-05-15 14:40:42,Get. There. #SPX #DJIA #NDX #OOTT #NATGAS #DXY #GOLD #SILVER https://t.co/50Ys2Cay3Z',0
2019-05-15 14:40:36,as I said still prefer bear side of things but if breakout of 2845 and 2854 occur have to consider a pause in trade\xe2\x80\xa6 https://t.co/wKwOAROpDA',1
2019-05-15 14:40:23,"b""$SPY The daily news bomb is keeping $NYSE tension above zero. A 2nd close above zero, and technically it's a bullis\xe2\x80\xa6 https://t.co/XXkDffXmTb""",0
2019-05-15 14:39:35,"And just so we are all perfectly clear here.  Yes, I was surprised by 50bps of downside overnight, but that lasted\xe2\x80\xa6 https://t.co/WTEUFPw8Je'",1
2019-05-15 14:39:32,$SPY $SPX Not bad for 4 minutes! Thanks @AlwaysBeChartin \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb 1 down for the day. https://t.co/p1xioub4Aw',0
2019-05-15 14:39:03,$SPY US Markets supposedly stabilizing on this tweet: https://t.co/E5waCrQ0rd $SPX $IJH $IWM',0
2019-05-15 14:38:58,"$BAC Bank of America raised minimum wage to $17/hour, to keep raising to $20/hour https://t.co/SwpiP5RGx8 $XLF $SPX\xe2\x80\xa6 https://t.co/EbgCV4he1y'",0
2019-05-15 14:38:33,This all changes if SPX moves above 2850',1
2019-05-15 14:38:25,TMG-Toffler Music Group LLC on #Google: \nhttps://t.co/6niTvvWYMv\n///\n///\n///\n#SPX knowledge panel:\xe2\x80\xa6 https://t.co/R0ewQfHKN2',0
2019-05-15 14:38:06,"b""'No Chance' #Trump Will Back Down On #China #TradeWar\n--- #SteveBannon @StephenBannon\n\n$TLT $IEF $TYX $TNX $ICF\xe2\x80\xa6 https://t.co/CyLcYKI3kt""",0
2019-05-15 14:37:23,And that\xe2\x80\x99s how we play the gap fill $SPX https://t.co/6DaQsn4kq,3
2019-05-15 14:37:20,The $SPX is fighting for green today but still opened with another gap lower on the open. That makes 7 of the last\xe2\x80\xa6 https://t.co/ascBxwjGIz',1
2019-05-15 14:37:05,$spy $spx $es_f $uvxy $tvix $vix #es_f #spx #spy #tvix #vix #tvix .....Wtf? Who opened their big mouth? Doesn\xe2\x80\x99t matter..damage is done',0
2019-05-15 14:36:50,"Not seeing much edge ""in the middle"" here. Being patient for the fringes: $SPX 2890 area to sell, 2730 area to buy'",0
2019-05-15 14:36:32,"On the bright side for permabears, my weekly 2800 puts that I sold earlier this week on $SPX are looking like money\xe2\x80\xa6 https://t.co/d2fQHIs1yI'",0
2019-05-15 14:36:01,S&amp;P 500 | $SPXUSD | $SPX500 $USD\n\nSPX to bounce then Lower Low? 9.618 rejection still in play\n\nLong or short it on\xe2\x80\xa6 https://t.co/HX7smHzfOc',0
2019-05-15 14:35:48,"$ES_F again tested till 618, poked a lil below to satisfy 2812.5 test.. #OPEX this week so expecting crazy moves..\xe2\x80\xa6 https://t.co/1wbL1uU9CX'",0
2019-05-15 14:35:44,Hot and Fresh Charts 5-15-2019 https://t.co/IAmFBpoGU6 $SPX $SLV $GLD $QQQ $DJIA $DIA $SPY #stockmarket\xe2\x80\xa6 https://t.co/C6pBH7JvAG',0
2019-05-15 14:35:25,"$BA #Boeing, aerospace group urge limits to U.S. tariffs over EU subsidies https://t.co/fzvy3cvGvr $SPX $SLV $GLD\xe2\x80\xa6 https://t.co/cx1htmnVlG'",0
2019-05-15 14:35:02,"$SPY Trump- @realDonaldTrump ""Hey @larry_kudlow"" Now that\'s how you do it..(BULLSH!T) the WORLD until it don\'t work\xe2\x80\xa6 https://t.co/k9ONPLQArN'",0
2019-05-15 14:33:23,Squeeze em!!!! $SPX $SPY',0
2019-05-15 14:33:06,Nice recovery.  Looks like SPX and QQQ are going to test the 50-days.',0
2019-05-15 14:32:23,Haha I sold my $SPX too early but I am happy with my 20%. I see it has double what I sold haha',0
2019-05-15 14:31:55,#ES_F 240 min initial projected target 2848-2853 (YH) $SPX $SPY #NQ_F #YM_F https://t.co/uKXXHQ7Qo2',0
2019-05-15 14:31:47,"Only Goldman and Jamie Dimon knows how to trade with Orange Cheetos behind the wheel. I got no trading plan, dont k\xe2\x80\xa6 https://t.co/CyuVpzGBNV'",0
2019-05-15 14:31:46,M-F @ 8:45amEST we email highest probability inflection #DayTrading #s for #OIL #FUTURES #CL_F #CL $CL_F $CL on\xe2\x80\xa6 https://t.co/oWtYcIcWqn',0
2019-05-15 14:31:37,@deafdaytrader Had way too much fun.... specifically an spx 2830c that I sold into the pop (altho way too early)',0
2019-05-15 14:31:37,$TVIX $uvxy this drop is all technical\n\nmarket bulls are trying to hold $spx major support 2800 and using all kind\xe2\x80\xa6 https://t.co/c8wFuQLaHw',0
2019-05-15 14:31:27,Throwing darts today. $SPX https://t.co/9vZo8OyieX',0
2019-05-15 14:31:10,"I was already here in 1996, 2000, 2002, 2007 and 2008 but NEVER have seen so much panic in an US administration.\xe2\x80\xa6 https://t.co/V3TfqjbXD0'",0
2019-05-15 14:30:47,Here comes the bounce over #ES 2840 we are at 2843 now. $SPX',0
2019-05-15 14:30:22,So far so good $SPY $SPX https://t.co/VUT4TvhNK0',0
2019-05-15 14:30:06,"b""As the market rallies, lets reflect on early clues setting this up before TRUMP's tweet:\n-Gap closed FAST\n-ON low c\xe2\x80\xa6 https://t.co/iAf7Syp4d4""",0
2019-05-15 14:29:49,"b""We've retraced deeper than I would've liked in $SPX but still looking to 2880s as long as we don't break the low. W\xe2\x80\xa6 https://t.co/NhPmPyIGcL""",9
2019-05-15 14:29:35,Massive reversals in $ES and $NQ off potential #teriff delay\n\n$SPY $SPX $TSLA $UBER $PINS $LYFT $NIO $BA $ROKU $WMT\xe2\x80\xa6 https://t.co/YV2SAGlkuj',0
2019-05-15 14:29:20,"Oil inventories, heads up! \n$ES $SPX $CL_F'",0
2019-05-15 14:28:59,"b""$DAX up 37 points\n$SPX almost hit Monday's high of 2840.19 @ 2837.95\n\nDeMark levels\nR1 = 2859.69\nP = 2839.90\nS1 = 2\xe2\x80\xa6 https://t.co/cZ7bb65nbD""",0
2019-05-15 14:28:13,Daily Bearish Cross!!!\n#HedgeFunds $Spx #Sp500\n#trading https://t.co/d1UO0owSe5',1
2019-05-15 14:28:11,They want it back up #ES_F #spx for the bulls https://t.co/262GWbelwq',0
2019-05-15 14:27:01,off the lows in the $SPX futures\n  everyone bearish suddenly before the bell can short from even better prices righ\xe2\x80\xa6 https://t.co/OaVDeI3Rli',0
2019-05-15 14:26:46,"b""@Indepedent_vote @zetsk1 Not all gaps will get filled.\nI wouldn't bet on not filling longs on a 40% dip just becaus\xe2\x80\xa6 https://t.co/LwkKJoTMvu""",0
2019-05-15 14:26:16,Today -134 pips +283.81% since 2018\nhttps://t.co/MvS8hRsumc 2018/2019\nhttps://t.co/5wTqpkvKcN\n#EURUSD #EUR #EURO\xe2\x80\xa6 https://t.co/h5rGaqM00u',0
2019-05-15 14:25:57,$ES_f $SPX support so far is intact $SPY https://t.co/59eQYCVB1t',0
2019-05-15 14:25:52,wave 2 low was in today imo! not a wave B and do not see downward impulses for #SPX',0
2019-05-15 14:25:35,This is how the algos play games with you! \n\n$SPX $ES_F https://t.co/PV8fyaRnYH',0
2019-05-15 14:25:29,#Stocks #cutlosses after report that #Trump plans to delay slapping #tariffs on #cars https://t.co/fe2t8NveDA $VROM\xe2\x80\xa6 https://t.co/Kl6aQevtp8',0
2019-05-15 14:25:23,#ES_F 240 min chart.High probability support zone holding 618-75% pullback still within downtrend channel.  blue th\xe2\x80\xa6 https://t.co/bK67j5u9d9',0
2019-05-15 14:24:10,Trades:\nBoth Scalp Shorts on Dow and US500 closed at break-even on spike caused by news of delay in Euro car tariffs.\n#Dow #US500 #SPX',0
2019-05-15 14:24:02,"$SPX $DJIA $QMI:\n\nRetail Sales Fell, Pushing Stock Futures and Treasury Yields Lower:\n\nhttps://t.co/ntrleCSl6j'",0
2019-05-15 14:23:49,"$SPY Kudlow-"" Now What do we tell the world..Trump-"" Delay auto Tariffs These idiots will buy it! \xf0\x9f\x98\x82 $SPX $QQQ $IWM\xe2\x80\xa6 https://t.co/kjvzyxMnuG'",0
2019-05-15 14:23:46,FYI 30 Min had confirmed Buy earlier w/ that pop.\n\n$ES $ES_F $SPX $SPY $NQ $NQ_F $NQ $NDX $QQQ $RTY $RTY_F $RUT $IWM $YM $YM_F $DIA',0
2019-05-15 14:23:46,"$FDX blew out a lot of support last week, https://t.co/kAvG6UmqiJ, testing Mar/post earnings(3/20) low this morn($1\xe2\x80\xa6 https://t.co/kCv4UmD09q'",0
2019-05-15 14:23:20,"$SPX $SPY just moved 2.01 in a 3 minute span on that news.  I miss FOMC days, I think they were safer. https://t.co/M6cNr1xQJM'",0
2019-05-15 14:23:20,"b""Trump was watching the $SPX lose yesterday's lows before releasing that news \xf0\x9f\x91\x80\xf0\x9f\x98\x82""",0
2019-05-15 14:22:46,Will S&amp;P 500 Peak At Historic Kiss of Resistance? https://t.co/DMZ9lAzC4v via @seeitmarket $SPY $SPX',3
2019-05-15 14:22:44,"@JenniferJJacobs @sdonnan 45 can come back &amp; deny this by EOD but the ""story"" moved #ES futures by 20 handles , so\xe2\x80\xa6 https://t.co/Px0T4qRcyq'",0
2019-05-15 14:22:41,$SPX just 4% from ATH with all this turmoil on multiple levels...bear market have been abolished',0
2019-05-15 14:22:28,last night i created this 10 min $SPX \n\nhttps://t.co/kXB3O6eK7D https://t.co/yGO8B6EzWy',1
2019-05-15 14:21:37,$SPX \xf0\x9f\x9a\x80 2Bagger - gotta thank the \xf0\x9f\xa4\xa1 for the auto tariff delay #FakeNews https://t.co/jwkXJUnKy4',1
2019-05-15 14:21:24,$SPY $SPX chat got it! So far sold 2 at 4.50. https://t.co/76zNzbQN7C',0
2019-05-15 14:21:01,Trump just wanted SPX and DAX gapfills. As you were.',0
2019-05-15 14:20:49,"b""our US President and AMERICA's FIRST ALZHEIMER CLIENT as US President has to delay tariffs cos otherwise US economy\xe2\x80\xa6 https://t.co/vpaj1ePmpm""",0
2019-05-15 14:20:33,#spx #Futures  5/15/2019 10:19AM\n\nQuite possible based on that move that we are in a bigger corrective move here https://t.co/3O5TOkrRpK',1
2019-05-15 14:20:28,"b""Today's stock market summary...\n\n$SPX https://t.co/PxPKkjn8Vh""",0
2019-05-15 14:19:38,Booyah I sold my $SPX may15 2845 call at 2.40 from 1.45 woowoo',0
2019-05-15 14:19:35,#ES_F ... \xf0\x9f\x9a\x80\xf0\x9f\x9a\x80\xf0\x9f\x9a\x80 ... $SPX in war-zone \xf0\x9f\x8f\xb3\xef\xb8\x8f... \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xaa\xe2\x98\xa0\xef\xb8\x8f\xf0\x9f\x98\xb1 $SPY\n ... insane #ES_fun \xf0\x9f\xa4\xaa\xf0\x9f\x98\x82\xf0\x9f\x93\x88\xf0\x9f\x93\x89\xf0\x9f\x93\x88\xe2\x98\xa0\xef\xb8\x8f\xf0\x9f\x8d\xbb\xf0\x9f\xa4\x9f https://t.co/9qHZlBHH5E',0
2019-05-15 14:19:28,&gt;Trump plans to delay auto import tariffs up to 6 months\nI see that Trump/GOP are already sweating to the market reaction... $SPX $RUT $NDX',0
2019-05-15 14:19:13,"Dear $SPX, I want my theta back!'",0
2019-05-15 14:18:59,"@TradeStation you suck complete ass.  Its your job to stay afloat when news breaks.  Complete shit show, today.  \n\n#ES_F $SPX'",0
2019-05-15 14:18:55,"(14) to that last point, ratio of SPX vs SHCOMP (rising is US out-performing, falling is China winning).\n\nDone w ch\xe2\x80\xa6 https://t.co/WGz3Y91oKB'",0
2019-05-15 14:18:44,"How you prepare, and what you do once the preparation is done is - as always - entirely up to you.\n\nAs we push 2840\xe2\x80\xa6 https://t.co/IVcc1L7wJr'",0
2019-05-15 14:18:10,$SPY $DIA $SPX $QQQ there will be a point soon where the market will completely start to ignore the president and t\xe2\x80\xa6 https://t.co/9QAfUXkJX,0
2019-05-15 14:18:07,We have reached Full Idiocy levels in the stock market video game. $SPX',0
2019-05-15 14:18:07,I am looking to cover at 2830.25 #ES $SPX',0
2019-05-15 14:17:54,$SPY $SPX Trump will delay auto tariffs - CNBC',0
2019-05-15 14:17:51,"(13) CNH. Still thinking out next chapter(s), but USDCNH vs 12 month forward way too narrow at (&lt;4pts). Below level\xe2\x80\xa6 https://t.co/ZDQQvLF0JS'",0
2019-05-15 14:17:44,"b""Call me stupid - but is auto tariffs &gt;&gt;&gt;&gt; China trade? nah, don't think so, so why should $SPX spike 1%. yeah, didn\xe2\x80\xa6 https://t.co/d4j2Cekf1m""",0
2019-05-15 14:17:38,@iv_technicals @0ptionsRookie @wagnermr14 Whatever you say man.  Futures turned right as that news hit the wire.  J\xe2\x80\xa6 https://t.co/QVks6k1xIs',0
2019-05-15 14:17:01,big loss on that pop in $spx',0
2019-05-15 14:16:52,Know your pivots everyone.  $spx reclaimed 2820 $spy reclaimed $281.85 before news.  Sold some here $283++',6
2019-05-15 14:16:44,How about that gap fillllll $SPX BOOM https://t.co/rRA5OCOWq0',1
2019-05-15 14:16:28,"And there is the risk to shorting this market, you simply can\xe2\x80\x99t do it.  $SPX ripping faces.'",0
2019-05-15 14:16:12,$SPX $NDX this is the inversely chart from 9/11 when they strike the first tower',0
2019-05-15 14:16:02,@misaix @deafdaytrader My spx call sold way too soon is what happened lol',0
2019-05-15 14:16:00,Markets has no logic period $ndx $spx',0
2019-05-15 14:15:45,Anyone have any idea what\xe2\x80\x99s going on? Market all over !\n#SPX #SPY #QQQ #IWM #STOCKS #MARKETS',0
2019-05-15 14:15:37,$SPX $SPY turned positive. Nice rip in the last few minutes. https://t.co/Opd86SLHLL',0
2019-05-15 14:15:24,@patrol_pancake You sure about that?  Price action pays.  Look at that spike.  Front month vol was telling you all\xe2\x80\xa6 https://t.co/oCcNNzYf1J',0
2019-05-15 14:15:17,$SPY $SPX - Trump with the stick save!   The market was going to dump too. https://t.co/DmFR4ysBNS',0
